sample_num,"Permeability, nD","Porosity, fraction",r100,r99,r98,r97,r96,r95,r94,r93,r92,r91,r90,r89,r88,r87,r86,r85,r84,r83,r82,r81,r80,r79,r78,r77,r76,r75,r74,r73,r72,r71,r70,r69,r68,r67,r66,r65,r64,r63,r62,r61,r60,r59,r58,r57,r56,r55,r54,r53,r52,r51,r50,r49,r48,r47,r46,r45,r44,r43,r42,r41,r40,r39,r38,r37,r36,r35,r34,r33,r32,r31,r30,r29,r28,r27,r26,r25,r24,r23,r22,r21,r20,r19,r18,r17,r16,r15,r14,r13,r12,r11,r10,r9,r8,r7,r6,r5,r4,r3,r2,r1
151,21648250,0.241579,2.181673081,15.81832,31.65981665,43.32405967,58.13106008,70.850276,85.12365506,93.69884646,110.8874154,123.8908874,133.122912,147.5364638,161.5798028,174.1904934,186.1054843,196.7443985,205.2384612,218.8878009,226.2167209,236.8435288,247.517555,262.1249953,272.8032293,279.1050626,294.6078438,308.229905,322.0090397,336.383993,347.7647632,360.803843,373.2092129,385.1294842,401.2226971,417.9706994,435.1144243,450.7686307,470.5720844,486.1487246,504.7163052,517.1602579,532.1092859,556.3427513,572.5011438,588.1538665,617.2416091,640.341782,665.3237953,700.8251899,727.8253932,748.2038399,774.5674984,803.736222,824.9447397,862.6230639,892.9250538,927.3984175,988.268227,1003.881594,1050.235066,1099.185189,1126.114504,1187.930049,1232.703922,1300.305113,1345.511477,1400.094168,1466.120923,1505.903611,1562.56893,1652.456457,1675.836844,1793.378976,1854.439472,1911.599465,2053.1414,2121.289946,2236.93956,2312.877204,2358.144456,2529.935425,2597.568761,2693.272316,2820.153513,2939.602167,3107.527987,3254.8225,3417.010046,3583.342711,3773.024495,4033.718191,4202.707774,4417.498854,4496.096534,4679.513891,4921.843622,5165.248539,5610.276921,6167.09975,7037.122929,9089.068035
181,20450000,0.2043,59.24783718,61.62359814,68.47369752,73.84892805,78.42054497,85.55627443,93.48433018,101.4057282,109.3204231,119.5820884,135.8003276,151.2264009,161.9085274,172.5906538,183.7946921,195.012035,205.0587898,213.6634783,222.2681669,231.1485129,240.05034,248.3117743,255.6449849,262.9781954,268.0443418,272.8359661,280.2856886,292.0809644,303.8762403,314.2572956,324.4065813,334.5634829,344.7350461,354.9066092,364.6564309,374.3169981,383.9680288,393.5978302,403.2276317,412.4481119,421.5631684,431.1186569,441.7993145,452.4799721,462.5345287,472.3985116,482.7952181,494.7645116,506.7338051,518.949191,531.2517775,545.3637108,565.7451482,586.1265855,609.7563681,634.7439762,659.8658882,685.5792508,711.2926134,742.7865985,779.3884924,816.2766996,854.8776395,893.4785794,939.3579302,989.6721597,1038.815201,1077.073368,1115.331536,1222.620059,1334.443708,1443.525566,1551.756529,1665.925808,1788.555351,1954.147346,2192.165115,2460.016278,2747.307436,3030.355872,3303.649747,3603.36016,3969.911849,4341.415793,4839.123483,5336.831174,5858.429309,6385.577921,7752.236388,8507.436754,9263.973459,10716.06625,11673.53611,12631.00598,14008.62959,15432.57674,17722.82419,20253.11847,25749.81638,38388.52834
45,69400.34,0.181,11.96881182,17.41941181,22.65255788,27.06152206,30.79382421,34.80195285,39.77281441,46.31199891,53.86911629,61.56864775,68.42919,75.41774592,83.55741718,91.69708844,101.8683836,112.7304815,123.7391854,134.7478892,145.7791236,156.8394153,167.899707,180.8842896,196.4167274,211.9491652,224.9216052,235.8416578,246.7617105,257.6817632,268.6175761,279.6034746,290.5893732,301.5752718,312.5611704,323.5470689,334.5329675,345.9192725,357.6094068,369.2995411,380.9896754,392.6798097,404.369944,416.0600782,429.050265,442.4369842,455.8237034,469.2104226,482.5971419,495.9838611,509.3705803,526.2633976,547.6109253,568.9584529,590.3059806,611.6535083,633.001036,654.3485637,682.9865948,713.8067586,744.6269224,775.4470862,827.5382203,894.7474771,961.9567338,1040.261435,1126.653854,1213.046274,1299.438693,1350.581626,1398.606155,1446.630684,1497.103662,1548.903031,1600.702401,1652.50177,1704.30114,1810.410034,1942.327073,2074.244112,2206.161152,2351.467273,2540.807364,2730.147455,3068.960061,3670.514397,4169.578482,4738.66415,5351.223679,6039.519529,6748.090589,8201.542395,9782.191008,11451.82257,14256.11867,17909.81183,23381.93171,50035.25763,80599.4874,112625.5392,144651.591,176677.6428
163,28200000,0.218,1.870304483,2.050751041,3.134422087,4.521550089,11.42429835,26.67920521,30.28808815,38.98442006,42.20526693,53.13100501,58.01056145,77.8925801,85.58950473,102.6878955,118.333413,143.5822068,177.0945628,198.3105126,213.1959661,232.1661062,261.5544451,282.5068869,303.987074,325.8794492,346.8642884,359.8693477,372.874407,386.9030293,401.3715382,416.0918731,431.8842938,447.6767145,460.3655837,470.8011591,481.2367345,487.7201869,488.8713075,490.022428,491.1735486,492.3246692,499.1025321,511.3242487,523.5459654,535.767682,542.1501988,548.4551947,554.7601906,568.306044,598.5209457,631.4612887,666.5129549,703.3694893,757.1465289,818.5351406,859.1148386,918.2549684,990.2028098,1067.692205,1113.59598,1159.334887,1247.320523,1348.14599,1410.877824,1481.191947,1542.338138,1704.564652,1735.454641,1774.772279,1864.796305,1951.59136,2183.369211,2211.51936,2239.669509,2381.430858,2457.928126,2461.33429,2521.715651,2594.57514,2639.906614,2664.417629,2673.383332,2704.638767,2819.560856,2944.033667,3057.806487,3130.926495,3309.550876,3459.19774,3626.74636,3849.681547,3887.993725,4145.628642,4256.241993,4379.33922,4451.224893,4554.559808,4573.600525,4624.575354,5074.887912,5290.014597
102,5100000,0.137,63.75702968,104.24045,115.2110232,150.851639,195.2104241,209.6449292,253.0478784,307.6909846,377.5337107,444.9760879,497.8842387,566.8485618,637.3825434,689.1256508,738.8127217,790.4476125,843.1762442,894.4941675,945.650736,996.3326819,1046.951966,1084.816541,1121.698805,1159.570718,1198.613217,1237.40684,1273.591714,1309.776588,1336.648704,1362.413044,1387.198679,1410.839824,1434.48592,1461.934699,1489.383478,1518.922238,1550.482157,1580.251478,1604.189724,1628.127969,1649.117182,1667.492645,1686.273944,1708.328918,1730.383892,1752.046612,1773.549753,1795.365075,1818.659129,1841.953184,1863.359667,1884.162565,1904.965462,1925.609841,1940.024949,1954.440057,1968.855165,1982.501706,1995.566164,2010.208698,2029.834755,2049.460813,2067.926093,2085.559801,2103.19066,2120.807254,2138.423848,2152.099601,2164.078149,2176.056697,2188.535334,2201.683069,2214.830803,2227.978538,2242.728042,2258.345661,2273.963279,2289.127189,2304.097943,2315.379213,2320.028162,2324.677111,2340.359408,2363.221807,2386.329868,2416.154044,2445.97822,2472.635787,2496.408154,2520.180521,2543.952888,2570.164907,2596.880279,2620.959915,2636.903503,2652.847091,2672.931713,2702.786212,2742.884135,2822.251494
54,866000,0.045,2.071267791,15.07347429,18.43435085,21.33649932,23.71979886,25.74845868,28.51407094,31.7728764,34.54404967,38.35541901,42.24868157,45.94239607,50.07098417,54.57091783,62.06746319,72.97999392,83.16477626,92.92219521,106.1495007,122.1977713,136.3043507,157.7848105,173.101937,184.4583001,205.9127986,227.9107917,252.0703734,279.1997826,301.7563775,324.1264195,353.5648469,383.8805911,414.5490415,451.0808231,485.951083,516.1956223,547.3444225,579.1399751,610.7057939,641.7165424,672.7364733,707.5072423,742.2780113,776.9232119,806.6854739,836.447736,866.209998,918.0366468,970.8766738,1017.374229,1057.071422,1096.768615,1139.802368,1184.547698,1229.293029,1274.038359,1330.954352,1388.753237,1445.908686,1497.512441,1549.116196,1600.71995,1659.487345,1722.812174,1786.137003,1855.18404,1929.886577,2004.589115,2079.291652,2149.527925,2216.213431,2282.898936,2349.584441,2423.726477,2504.582657,2585.438837,2666.295017,2747.151197,2839.263092,2935.826489,3032.389886,3128.953283,3246.900036,3390.288556,3533.677076,3677.065596,3877.907383,4103.302169,4328.696955,4580.24745,4844.253049,5167.536747,5533.58284,6298.675004,7273.166857,8680.94795,10172.48925,12118.99843,13766.50232,17275.28612
43,10210000,0.2542,17.7521651,18.60993825,20.2803891,23.53110575,30.30253692,40.2474212,44.34194847,48.74844493,53.95522779,59.16201065,65.82932291,72.68530269,78.3818815,82.68519811,87.4580854,95.82946133,104.2008373,113.1041706,122.4661293,131.828088,140.5525602,148.5843735,156.6161868,164.6480001,176.6716755,188.7052095,200.7387435,212.7722774,225.1674593,237.5916622,250.0158652,262.4400681,274.9136764,288.1482641,301.3828518,314.6174395,327.8520272,341.0866149,354.3039015,366.4451038,378.5863061,390.7275084,402.8687107,415.0395362,434.0941391,453.1487419,472.2033447,491.2579476,522.0399819,560.0007655,597.9615492,635.9223329,687.1782306,742.3685276,797.5588245,873.9165534,966.3153492,1060.635248,1154.955146,1288.199244,1432.098277,1574.047888,1715.267141,1856.486394,2017.167865,2207.393253,2397.618641,2587.84403,2778.069418,2968.294806,3135.388189,3263.694396,3392.000603,3520.306809,3649.982503,3806.724383,3963.466263,4120.208143,4276.950023,4433.691902,4590.433782,4728.981369,4852.395351,4975.809333,5099.223314,5222.637296,5346.051278,5469.46526,6010.902314,6620.632029,7258.380791,8198.29321,9171.780848,10282.84545,12522.65389,16054.67425,23718.51513,28209.64774,51471.75656,83107.72057
71,14000000,0.182,67.66096221,78.8090855,90.94059335,101.4420235,112.3706089,123.5987844,136.760698,150.1311209,157.4100488,171.5522422,181.5535922,192.2630077,201.2040625,208.225441,218.1107426,226.4642652,239.4678236,254.1014791,264.1435352,270.7874223,277.1819551,283.369055,292.4272994,301.4252658,310.082044,317.5131676,324.5599723,332.9873016,341.8438246,359.9374043,367.413541,375.9148502,384.9858302,395.0150895,405.6120637,418.0591614,430.8775003,447.4730086,464.9421449,482.4241683,498.5333889,516.6395033,541.5853426,566.12397,589.8480572,607.5396964,637.2015871,667.2534836,730.4888873,791.4907266,862.4220307,931.4025879,992.5986858,1075.515393,1186.210363,1291.708298,1361.97968,1467.318151,1580.676923,1723.043516,1850.571384,1989.819027,2069.917057,2151.818986,2243.986065,2366.219244,2566.482563,2707.545564,2866.472042,2999.55423,3094.651112,3202.414026,3321.816339,3449.683256,3591.888296,3744.134733,3902.25871,4060.221433,4193.068077,4267.235006,4361.920743,4467.134624,4576.46943,4687.127829,4835.537931,4998.740284,5150.160875,5260.905408,5374.136776,5511.744282,5650.862359,5792.960626,5965.121638,6141.07235,6324.578042,6488.051865,6650.042266,6812.032667,7072.633107,7350.695071
164,28200000,0.176,1.710680429,2.047793354,2.384906278,2.927882305,3.610006192,5.232364583,6.854722974,9.280011162,12.2046517,15.41333668,19.27408648,23.13483628,28.34093491,35.97157155,43.60220819,53.85224461,66.72408978,79.59593495,91.830303,103.8455934,115.8608838,127.8761742,139.8914646,156.7329117,177.0089071,197.2849024,217.5608978,237.8368931,258.1128884,278.3888838,298.6648791,334.532018,372.1784333,409.8248486,447.4712639,485.1176792,533.149712,591.1838719,649.2180317,707.2521916,765.2863514,823.003673,876.2994582,929.5952435,982.8910287,1036.186814,1089.482599,1143.472256,1197.79918,1252.126104,1306.453028,1360.779953,1415.106877,1469.433801,1526.053264,1598.288775,1670.524285,1742.759795,1814.995305,1887.230815,1959.466326,2044.674905,2130.506103,2216.337301,2302.168499,2387.999697,2479.429228,2571.636924,2663.844621,2756.052317,2850.475689,2947.71426,3044.952832,3142.191404,3239.429975,3344.695418,3457.532774,3570.370129,3683.207485,3796.728798,3932.140612,4067.552426,4202.964241,4329.481857,4414.873028,4500.264199,4651.35347,4794.785834,4904.226682,5041.959221,5239.464176,5369.159598,5576.678941,5889.058787,5997.151309,5997.151309,6109.598269,6413.947949,6822.054044,6822.054044
64,22200000,0.184,1.94740836,3.811108127,5.794732819,8.007694173,9.610870761,12.31909376,15.22773749,18.25770944,22.47197968,27.36199997,31.85120911,36.30455142,40.22828507,44.77467563,50.60116867,56.21781459,61.17316329,67.0500804,72.57491181,77.71148371,82.79216728,88.41665363,94.63325422,101.6168309,109.2976024,118.1889598,128.8015595,140.5195379,154.3966546,168.7386406,183.4916504,198.9101471,218.8502684,240.3427877,260.8414242,288.0142611,316.7590656,345.7685791,376.3478163,405.4586307,432.7276269,465.8709331,504.9576832,547.8493801,586.3039767,629.6449746,676.0129147,720.3856917,766.1670311,813.4715445,876.2136113,940.6328513,1006.821986,1070.974691,1139.295028,1210.501808,1278.066354,1348.964165,1423.855295,1522.760532,1615.115556,1689.841115,1769.403055,1861.525383,1990.667544,2098.740113,2200.527544,2329.196483,2466.70704,2611.006169,2757.930497,2927.280464,3124.351328,3298.313333,3478.22312,3674.323701,3924.204248,4172.114904,4366.362958,4581.693726,4816.374869,5134.003943,5409.112757,5652.313311,5939.853058,6293.728876,6726.525223,7159.285382,7611.958945,8102.399299,8756.849802,9450.561604,10124.03307,10990.44026,11960.77334,12981.54671,14338.15143,15968.63174,18203.19778,21532.0318
38,118820000,0.474,2.017223855,11.40080351,35.15563608,52.04656384,72.75119429,87.84566327,103.559034,128.5156953,148.3713801,167.9418617,187.2826405,221.0578448,252.0261309,285.8361847,311.1070182,346.1791497,372.5567848,458.985266,495.2233899,547.6268174,586.9606451,622.7876346,678.8599262,742.3015095,801.2196944,854.5570796,907.740354,966.4349225,1013.965002,1053.353347,1116.866927,1186.206817,1256.236521,1291.145832,1321.023898,1352.006285,1400.469775,1482.874794,1529.41023,1582.161389,1643.447828,1705.499477,1767.551127,1818.686663,1868.147813,1922.823072,1978.30676,2019.621292,2060.680595,2121.305714,2183.541259,2257.157888,2313.520646,2348.746996,2383.973346,2418.973287,2453.894172,2504.239237,2557.154196,2617.682279,2699.110047,2779.577148,2829.47404,2884.027557,2943.241254,3014.210198,3097.015263,3138.66289,3138.66289,3155.810096,3176.029874,3194.950367,3213.387206,3233.659118,3257.019125,3285.910479,3320.607658,3355.304838,3438.170356,3526.523798,3581.892932,3627.887619,3643.567077,3643.567077,3666.843555,3702.285624,3737.727694,3762.70865,3785.553751,3808.578727,3831.727119,3865.410936,3918.247411,3979.775328,4057.20926,4130.579332,4190.649176,4245.297317,4305.478353,4635.480112
40,9410000,0.33,3.071297047,8.21953199,20.69176039,37.61133384,83.17894347,127.6742072,192.1769138,247.0373277,279.3554303,321.5144102,362.1100242,396.6300481,445.2429423,488.1620769,519.2475243,545.400317,579.3498352,610.8640481,621.9551501,635.5540589,656.4528482,680.1815177,700.3644254,718.7164671,735.557559,753.7774006,774.0123427,812.3727209,819.7960158,841.869036,886.2620955,912.0438417,943.8820103,967.0067404,991.180394,1018.818745,1026.202339,1036.434445,1060.725654,1081.547338,1097.248708,1109.218287,1117.760794,1125.622046,1133.262955,1158.370145,1186.387311,1204.795723,1224.05517,1244.321617,1257.190513,1269.774026,1286.138135,1306.669969,1347.709322,1385.262775,1417.521431,1435.587309,1445.335214,1508.566198,1596.938958,1672.360054,1754.746318,1842.44962,1978.564889,2118.935396,2975.978909,4012.617794,4588.223393,4588.223393,4588.223393,4588.223393,4588.223393,4588.223393,4619.539475,4675.918419,4721.05006,4742.06958,4763.089099,4812.79435,4945.895484,5056.556164,5101.5485,5140.795512,5177.849626,5213.473446,5248.823739,5315.002135,5387.167217,5505.829042,5633.639999,5718.672266,5757.542574,5777.797816,5777.797816,5778.721807,5949.713767,6133.34062,6407.945266,6686.665803
152,164746281,0.288947368,2.012204533,12.54255606,26.90888467,43.04783494,61.67126079,84.6777249,106.6203011,123.0283888,137.035877,153.1546083,163.8123015,182.9670294,201.4031458,214.2361292,232.4405735,243.3941538,263.7670596,278.2529954,296.0175444,314.5454443,333.4906939,353.5315786,372.8622793,390.6802793,409.2860517,431.5342037,457.6026901,467.03379,497.9259878,521.9569284,547.9097584,576.0653226,596.4421475,628.0875744,646.3568352,674.0009212,706.2091474,726.8144819,770.1998759,801.7945578,825.4821849,875.2080947,895.0832765,930.821475,985.0612776,1001.836127,1034.05104,1091.582391,1129.569978,1161.500453,1226.083384,1260.387927,1323.357172,1371.717443,1426.143801,1495.077997,1523.255024,1598.19885,1645.420344,1707.245638,1795.7122,1841.837864,1911.723483,1983.732082,2065.721524,2156.145128,2254.313604,2360.699985,2482.00008,2607.398878,2734.608466,2889.073617,3050.822465,3274.751094,3536.177535,3775.19272,4067.719964,4230.431515,4489.753025,4920.452639,5150.353592,5551.481098,5752.554826,6208.370598,6462.79646,6984.480906,7454.043104,7981.416682,8577.564441,9219.174857,9690.653026,10594.16703,11579.38881,12517.64277,13607.71847,14828.47715,16326.9776,17018.28609,18754.89492,21211.87285
165,34000000,0.222,1.735352846,3.317218474,4.287826936,5.451952399,8.384759471,12.24430778,16.80446841,24.02344387,31.24241933,38.66548871,46.1202979,65.57182867,70.18927341,74.80671815,79.4241629,84.04160764,135.5015336,151.2456478,165.9514694,180.657291,195.3631126,210.0689342,224.9853507,241.1396682,257.2939856,273.4483031,289.6026205,305.756938,321.9112554,337.5312498,344.8609939,352.190738,359.5204821,366.8502262,374.1799703,381.5097144,388.8394585,396.1692026,403.4989467,410.8286908,418.1584349,429.2536831,456.1792965,483.1049099,510.0305233,546.3499402,621.6522702,694.2934083,764.4483049,834.6032014,905.4621368,978.9317497,1069.321243,1288.976945,1373.791722,1458.606499,1558.231688,1679.610071,1798.963519,1915.651505,2032.33949,2149.027475,2265.715461,2413.120845,2587.139852,2776.427361,2990.511213,3200.649895,3336.203026,3471.756157,3612.412912,3756.611731,3979.406662,4204.958721,4385.724144,4583.093303,4799.683509,4988.654042,5177.624575,5381.393654,5581.349177,5768.142237,6036.318232,6317.37702,6603.480492,6781.670581,7104.514761,7428.457498,7711.536238,8027.995635,8381.685122,8641.106919,8966.302217,9223.174359,9597.437377,10198.87791,10665.62037,10943.18386,11438.87215,12302.50544
109,17000000,0.177,2.046726949,3.407519961,9.002955894,27.55561332,44.55713093,63.17362651,85.99098716,111.801574,137.648103,162.7781414,187.8701896,212.9622378,236.4668312,258.726521,280.223292,299.3980236,318.5727553,337.7474869,356.9222186,376.0969502,394.6714579,413.150009,431.6285601,450.1071112,469.7534368,489.4738227,509.1942087,528.9145946,548.6349805,568.3553665,591.3109985,615.2302577,639.149517,663.0687763,686.9880355,712.7202157,743.4858147,774.2514137,805.0170127,835.7826116,866.5482106,903.4697668,945.4603082,987.4508497,1029.441391,1071.431933,1117.807253,1173.730558,1229.653864,1298.262677,1373.788613,1455.853332,1543.636363,1644.234629,1758.557993,1876.273817,2010.631547,2147.263176,2301.132862,2467.011003,2654.383773,2887.592783,3128.960416,3379.947093,3613.535057,3822.820797,3995.551704,4146.888272,4291.293447,4435.698623,4567.684915,4696.581653,4825.478392,4935.217085,5043.551718,5151.886352,5260.220985,5368.169145,5475.663788,5583.15843,5690.653072,5798.147714,5905.642356,6013.136998,6120.631641,6257.332529,6399.61569,6541.898852,6684.182013,6826.465174,6968.748336,7111.031497,7293.066126,7535.529451,7777.992776,8134.876711,8648.214564,9161.552418,9811.080322,21505.34158
75,2600000,0.1643,1.606127037,31.67735909,61.06960227,88.75835601,118.338983,150.8115131,186.0195469,236.9100042,278.0842838,311.5957202,339.9409539,356.1388349,360.4478008,381.1429585,411.0072832,436.4943833,458.2886199,473.5792445,489.0207269,505.0279126,521.0350984,538.0509206,555.4822536,572.9135866,588.3231934,602.7323723,617.1415511,631.4513263,643.4466867,655.4420471,667.4374074,679.4327678,691.555802,703.8937943,716.2317867,728.569779,742.7522643,764.1711087,785.5899531,807.0087975,827.6543022,841.7130125,855.7717227,869.830433,884.0038781,912.1317792,940.2596802,968.3875813,996.5154823,1024.407943,1052.028641,1079.649338,1107.270035,1134.890732,1161.485,1187.987097,1214.489195,1240.991292,1265.415532,1272.505284,1279.595035,1286.684787,1293.774539,1300.864291,1307.954043,1315.043794,1330.10826,1350.359823,1370.611386,1390.862949,1411.114513,1439.567086,1470.997809,1502.428532,1542.033778,1666.089348,1924.401534,2297.113422,10135.32763,28261.82297,29232.31603,30202.80909,31173.30216,32334.4081,33513.19883,34691.98956,35870.7803,37035.88941,38195.07581,39354.26221,40513.44861,41799.99802,43277.43645,44754.87489,46232.31332,47709.75175,49600.62891,51502.65858,53404.68825,55833.25798
174,78000000,0.311,53.39828684,56.10405209,77.28606909,103.44647,134.6611499,163.1071932,194.7374337,222.9567745,239.7979781,269.194177,288.7798602,308.3931477,332.8947018,354.5974336,373.8300588,392.2255037,415.4598757,438.6942477,454.7905176,469.2395332,483.9566244,498.7732866,513.5899489,526.989926,540.382486,562.9126544,599.6974919,636.4823295,671.4176363,694.5444006,717.6711649,740.6890377,763.0414624,784.0893629,799.4843253,830.6633272,877.958664,925.2609499,972.2063146,1016.164384,1060.269759,1109.884336,1159.498913,1215.335115,1279.697248,1351.874917,1439.322942,1507.213247,1589.437899,1682.043686,1766.924101,1860.111012,1954.541411,2044.040084,2135.31993,2234.325298,2335.393169,2632.398783,2771.562229,2852.933598,2934.304968,3271.866706,3559.155906,3700.465262,3841.774619,3983.083975,4124.393331,4265.702687,4407.012044,4520.597172,4627.733353,4734.869535,4842.005716,4949.141897,5056.278078,5157.037982,5239.689258,5322.340533,5404.991809,5487.643084,5570.29436,5652.945636,5815.677734,5993.711922,6171.746111,6349.780299,6527.814487,6705.848676,6883.882864,7061.917052,7381.637699,7710.804109,8039.970519,8369.13693,9218.552627,11353.01445,19942.99432,33538.29361,43543.86675,57088.95797
39,179030000,0.409,1.884984085,3.452479428,5.838591737,17.78911932,37.83176576,62.35742401,107.8274089,161.2668465,190.6882017,227.5838249,270.1777942,317.6115287,378.6472163,434.7989764,483.9685676,535.2599127,591.1455068,634.3289157,688.7137345,740.3754874,788.1093748,838.6703938,898.6322202,960.8600911,1014.55506,1065.931245,1113.91843,1226.16165,1298.931324,1357.019405,1400.595684,1427.666126,1542.547248,1636.401218,1704.998351,1755.256241,1820.519311,1895.29824,2017.043609,2134.256215,2244.779383,2335.500218,2408.035672,2490.025468,2575.073153,2613.410905,2649.965725,2733.035522,2821.097313,2915.065965,2997.371548,3099.664964,3291.960859,3564.287613,3676.233294,3755.22388,3784.158377,3811.166119,3837.044645,3924.175634,4016.706065,4047.670442,4138.975203,4276.34235,4338.558461,4394.169065,4467.421309,4545.094477,4588.223393,4588.223393,4588.223393,4588.223393,4588.223393,4588.223393,4619.539475,4675.918419,4721.05006,4742.06958,4763.089099,4812.79435,4945.895484,5056.556164,5101.5485,5140.795512,5177.849626,5213.473446,5248.823739,5315.002135,5387.167217,5505.829042,5633.639999,5718.672266,5757.542574,5777.797816,5777.797816,5778.721807,5949.713767,6133.34062,6407.945266,6686.665803
68,44900000,0.112,90.38744816,102.5483508,115.1904321,129.2670701,145.318463,163.3176471,183.3092996,206.1633475,231.7106898,260.6082218,292.9079673,329.1420538,369.5020587,415.3091723,467.1165469,518.3101465,548.1880261,577.0149746,603.7014706,630.4923238,659.703725,688.9151263,720.5441027,753.0829532,787.3811774,824.0579659,861.3030099,901.444467,941.5859242,985.2789743,1029.474563,1076.399217,1125.343739,1175.639705,1229.529224,1283.418742,1342.202948,1401.198977,1465.294875,1532.557319,1601.706324,1674.479077,1747.376135,1828.90825,1910.440366,1994.337755,2079.188075,2161.277082,2235.668602,2310.060122,2385.703311,2467.375816,2549.048322,2631.124604,2720.416139,2809.707675,2898.999211,2998.391576,3098.983155,3199.574733,3303.062002,3407.326617,3511.591232,3614.712653,3717.159992,3819.607331,3925.739613,4036.597056,4147.454498,4260.627796,4377.355669,4494.083543,4614.236176,4744.524786,4874.813396,5009.241109,5161.030742,5312.820374,5464.745758,5645.139415,5825.533072,6005.926729,6202.135863,6403.56607,6604.996278,6817.312748,7039.451966,7261.591184,7489.978393,7733.95278,7977.927166,8224.209994,8584.744262,8945.27853,9603.923854,10535.95916,11554.89694,12659.90575,13893.20341,15240.22539
153,109677005,0.280633733,1.881028126,32.04338709,78.82258088,126.8988489,158.7240836,190.0768783,218.93011,245.7452157,264.4759627,285.4496765,315.388407,333.1455888,361.6100563,381.3691266,404.7984647,435.1818483,464.6282903,489.679208,521.6064173,551.6247222,585.1427566,618.4013129,662.747311,692.0676432,740.4415919,777.9774484,828.0617202,868.9837966,909.6507102,959.967428,1017.044185,1059.10585,1128.933668,1185.418649,1252.162749,1311.565283,1382.440813,1428.010519,1460.378498,1560.461418,1610.645562,1677.876611,1764.506294,1794.399182,1881.026702,1949.636368,2023.288232,2084.274091,2158.429807,2231.827572,2260.034425,2410.858094,2459.496577,2496.521399,2630.124468,2722.04237,2828.633851,2909.43203,2991.65546,3066.542472,3245.004347,3334.010086,3463.94737,3605.095912,3795.899363,3961.884766,4186.339803,4261.786206,4333.852251,4498.294221,4647.168442,4832.471855,4965.908125,5157.528532,5280.120943,5373.045211,5507.368126,5764.219215,5859.715717,5959.796615,6036.959029,6350.201161,6534.493821,6696.631579,6894.851906,7142.691939,7424.189737,7717.343821,8057.429544,8384.297726,8922.686867,9302.103843,9921.841732,10396.47016,10991.42035,11906.59204,12659.94105,13263.38112,15210.68097,16057.6431
161,31000000,0.185,292.5540794,556.4219256,863.8823448,1069.480018,1185.121851,1306.079082,1415.321305,1506.199943,1590.790194,1654.534254,1716.075882,1778.514453,1842.998415,1909.707701,1978.543225,2062.221933,2114.046501,2114.44157,2114.83664,2115.23171,2115.626779,2190.810308,2269.412977,2330.959105,2382.730217,2434.50133,2484.303246,2533.628725,2582.954203,2632.758171,2690.425047,2748.091924,2796.303087,2812.142956,2827.982825,2843.822694,2859.662562,2875.502431,2891.3423,2907.182169,2919.214338,2926.952818,2934.691298,2942.429778,2992.1493,3053.091366,3114.033432,3174.975498,3235.917564,3276.41925,3294.591466,3312.763682,3330.935899,3482.731002,3649.673015,3816.615028,3983.557041,4150.499054,4317.441067,4375.203836,4394.059858,4412.91588,4431.771901,4450.627923,4469.483944,4488.339966,4542.353173,4652.262764,4762.172355,4872.081946,4981.991537,5091.901128,5201.810719,5258.800467,5271.466452,5284.132437,5296.798423,5309.464408,5322.130393,5334.796378,5347.462364,5360.128349,5382.31011,5419.25154,5456.19297,5493.134399,5530.075829,5567.017259,5603.950725,5640.755925,5677.561125,5714.366325,6010.408679,6365.233495,6578.295961,6643.040332,6828.86611,7473.932807,12916.73614,18710.25857
160,70500000,0.336,14.89303377,34.83064248,56.59293759,101.2265765,149.5008448,192.32971,261.5959818,324.7495402,364.9757876,450.0777543,525.2732356,584.8664751,647.8167402,707.1211647,764.6398715,822.1585782,876.2931967,927.5464358,978.7996749,1034.231458,1092.394846,1151.363787,1212.544759,1291.064,1369.269057,1434.561621,1494.422453,1554.283285,1613.752164,1672.650072,1731.547981,1788.299372,1835.143761,1893.629425,1993.117102,2092.604779,2145.393706,2205.513301,2278.472751,2351.432202,2441.499997,2540.172282,2642.123475,2765.703754,2844.376315,2923.048876,3001.721437,3080.393998,3172.280727,3288.888343,3405.495959,3495.072328,3558.756698,3622.441068,3686.125438,3788.96566,3879.981903,3963.414624,4074.280035,4206.70936,4303.003729,4390.396561,4422.122426,4450.499033,4583.009276,4716.96582,4863.819759,5013.247121,5109.727483,5221.372882,5313.640166,5414.183612,5551.660227,5695.768066,5915.192886,6058.497285,6116.40089,6168.978723,6301.895843,6491.618325,6705.76254,6884.543712,6980.102089,7075.660467,7256.579413,7444.161527,7638.20666,7839.213989,8040.221318,8339.918165,8721.679414,9102.438226,9480.807119,9958.837389,10565.57832,11091.20874,11681.22851,12947.92823,15851.8499,19909.30938
